"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","LIFEEXP","TOT","YR","A","2003",78.7,
"NLD","LIFEEXP","TOT","YR","A","2004",79.3,
"NLD","LIFEEXP","TOT","YR","A","2005",79.6,
"NLD","LIFEEXP","TOT","YR","A","2006",80,
"NLD","LIFEEXP","TOT","YR","A","2007",80.4,
"NLD","LIFEEXP","TOT","YR","A","2008",80.5,
"NLD","LIFEEXP","TOT","YR","A","2009",80.9,
"NLD","LIFEEXP","TOT","YR","A","2010",81,
"NLD","LIFEEXP","TOT","YR","A","2011",81.3,
"NLD","LIFEEXP","TOT","YR","A","2012",81.2,
"NLD","LIFEEXP","TOT","YR","A","2013",81.4,
"NLD","LIFEEXP","TOT","YR","A","2014",81.8,
"NLD","LIFEEXP","TOT","YR","A","2015",81.6,
"NLD","LIFEEXP","TOT","YR","A","2016",81.7,
"NLD","LIFEEXP","TOT","YR","A","2017",81.8,
"NLD","LIFEEXP","TOT","YR","A","2018",81.9,
"NLD","LIFEEXP","TOT","YR","A","2019",82.2,
"NLD","LIFEEXP","TOT","YR","A","2020",81.4,
"NLD","LIFEEXP","TOT","YR","A","2021",81.5,
"NZL","LIFEEXP","TOT","YR","A","1970",71.5,"E"
"NZL","LIFEEXP","TOT","YR","A","1971",71.6,"E"
"NZL","LIFEEXP","TOT","YR","A","1972",71.7,"E"
"NZL","LIFEEXP","TOT","YR","A","1973",71.8,"E"
"NZL","LIFEEXP","TOT","YR","A","1974",72,"E"
"NZL","LIFEEXP","TOT","YR","A","1975",72.1,"E"
"NZL","LIFEEXP","TOT","YR","A","1976",72.3,"E"
"NZL","LIFEEXP","TOT","YR","A","1977",72.5,"E"
"NZL","LIFEEXP","TOT","YR","A","1978",72.7,"E"
"NZL","LIFEEXP","TOT","YR","A","1979",72.9,"E"
"NZL","LIFEEXP","TOT","YR","A","1980",73.2,"E"
"NZL","LIFEEXP","TOT","YR","A","1981",73.4,"E"
"NZL","LIFEEXP","TOT","YR","A","1982",73.6,"E"
"NZL","LIFEEXP","TOT","YR","A","1983",73.7,"E"
"NZL","LIFEEXP","TOT","YR","A","1984",73.8,"E"
"NZL","LIFEEXP","TOT","YR","A","1985",74,"E"
"NZL","LIFEEXP","TOT","YR","A","1986",74.1,"E"
"NZL","LIFEEXP","TOT","YR","A","1987",74.5,"E"
"NZL","LIFEEXP","TOT","YR","A","1988",74.8,"E"
"NZL","LIFEEXP","TOT","YR","A","1989",75.2,"E"
"NZL","LIFEEXP","TOT","YR","A","1990",75.5,"E"
"NZL","LIFEEXP","TOT","YR","A","1991",75.8,"E"
"NZL","LIFEEXP","TOT","YR","A","1992",76.1,"E"
"NZL","LIFEEXP","TOT","YR","A","1993",76.3,"E"
"NZL","LIFEEXP","TOT","YR","A","1994",76.6,"E"
"NZL","LIFEEXP","TOT","YR","A","1995",76.8,"E"
"NZL","LIFEEXP","TOT","YR","A","1996",77.1,"E"
"NZL","LIFEEXP","TOT","YR","A","1997",77.4,"E"
"NZL","LIFEEXP","TOT","YR","A","1998",77.7,"E"
"NZL","LIFEEXP","TOT","YR","A","1999",78.1,"E"
"NZL","LIFEEXP","TOT","YR","A","2000",78.4,"E"
"NZL","LIFEEXP","TOT","YR","A","2001",78.7,"E"
"NZL","LIFEEXP","TOT","YR","A","2002",79,"E"
"NZL","LIFEEXP","TOT","YR","A","2003",79.3,"E"
"NZL","LIFEEXP","TOT","YR","A","2004",79.6,"E"
"NZL","LIFEEXP","TOT","YR","A","2005",79.8,"E"
"NZL","LIFEEXP","TOT","YR","A","2006",80.1,"E"
"NZL","LIFEEXP","TOT","YR","A","2007",80.3,"E"
"NZL","LIFEEXP","TOT","YR","A","2008",80.5,"E"
"NZL","LIFEEXP","TOT","YR","A","2009",80.7,"E"
"NZL","LIFEEXP","TOT","YR","A","2010",80.8,"E"
"NZL","LIFEEXP","TOT","YR","A","2011",81,"E"
"NZL","LIFEEXP","TOT","YR","A","2012",81.2,"E"
"NZL","LIFEEXP","TOT","YR","A","2013",81.4,"E"
"NZL","LIFEEXP","TOT","YR","A","2014",81.5,"E"
"NZL","LIFEEXP","TOT","YR","A","2015",81.7,"E"
"NZL","LIFEEXP","TOT","YR","A","2016",81.7,"E"
"NZL","LIFEEXP","TOT","YR","A","2017",81.9,"E"
"NZL","LIFEEXP","TOT","YR","A","2018",81.7,
"NZL","LIFEEXP","TOT","YR","A","2019",82.1,
"NZL","LIFEEXP","TOT","YR","A","2020",82.3,
"NOR","LIFEEXP","TOT","YR","A","1970",74.3,
"NOR","LIFEEXP","TOT","YR","A","1971",74.4,
"NOR","LIFEEXP","TOT","YR","A","1972",74.5,
"NOR","LIFEEXP","TOT","YR","A","1973",74.6,
"NOR","LIFEEXP","TOT","YR","A","1974",75,
"NOR","LIFEEXP","TOT","YR","A","1975",75,
"NOR","LIFEEXP","TOT","YR","A","1976",75.2,
"NOR","LIFEEXP","TOT","YR","A","1977",75.6,
"NOR","LIFEEXP","TOT","YR","A","1978",75.7,
"NOR","LIFEEXP","TOT","YR","A","1979",75.6,
"NOR","LIFEEXP","TOT","YR","A","1980",75.8,
"NOR","LIFEEXP","TOT","YR","A","1981",76,
"NOR","LIFEEXP","TOT","YR","A","1982",76.1,
"NOR","LIFEEXP","TOT","YR","A","1983",76.2,
"NOR","LIFEEXP","TOT","YR","A","1984",76.3,
"NOR","LIFEEXP","TOT","YR","A","1985",76,
"NOR","LIFEEXP","TOT","YR","A","1986",76.4,
"NOR","LIFEEXP","TOT","YR","A","1987",76.2,
"NOR","LIFEEXP","TOT","YR","A","1988",76.3,
"NOR","LIFEEXP","TOT","YR","A","1989",76.6,
"NOR","LIFEEXP","TOT","YR","A","1990",76.6,
"NOR","LIFEEXP","TOT","YR","A","1991",77.1,
"NOR","LIFEEXP","TOT","YR","A","1992",77.3,
"NOR","LIFEEXP","TOT","YR","A","1993",77.2,
"NOR","LIFEEXP","TOT","YR","A","1994",77.9,
"NOR","LIFEEXP","TOT","YR","A","1995",77.9,
"NOR","LIFEEXP","TOT","YR","A","1996",78.3,
"NOR","LIFEEXP","TOT","YR","A","1997",78.3,
"NOR","LIFEEXP","TOT","YR","A","1998",78.5,
"NOR","LIFEEXP","TOT","YR","A","1999",78.4,
"NOR","LIFEEXP","TOT","YR","A","2000",78.8,
"NOR","LIFEEXP","TOT","YR","A","2001",79,
"NOR","LIFEEXP","TOT","YR","A","2002",79,
"NOR","LIFEEXP","TOT","YR","A","2003",79.6,
"NOR","LIFEEXP","TOT","YR","A","2004",80.1,
"NOR","LIFEEXP","TOT","YR","A","2005",80.3,
"NOR","LIFEEXP","TOT","YR","A","2006",80.6,
"NOR","LIFEEXP","TOT","YR","A","2007",80.6,
"NOR","LIFEEXP","TOT","YR","A","2008",80.8,
"NOR","LIFEEXP","TOT","YR","A","2009",81,
"NOR","LIFEEXP","TOT","YR","A","2010",81.2,
"NOR","LIFEEXP","TOT","YR","A","2011",81.4,
"NOR","LIFEEXP","TOT","YR","A","2012",81.5,
"NOR","LIFEEXP","TOT","YR","A","2013",81.8,
"NOR","LIFEEXP","TOT","YR","A","2014",82.2,
"NOR","LIFEEXP","TOT","YR","A","2015",82.4,
"NOR","LIFEEXP","TOT","YR","A","2016",82.5,
"NOR","LIFEEXP","TOT","YR","A","2017",82.7,
"NOR","LIFEEXP","TOT","YR","A","2018",82.8,
"NOR","LIFEEXP","TOT","YR","A","2019",83,
"NOR","LIFEEXP","TOT","YR","A","2020",83.3,
"NOR","LIFEEXP","TOT","YR","A","2021",83.2,
"POL","LIFEEXP","TOT","YR","A","1970",70,
"POL","LIFEEXP","TOT","YR","A","1971",69.7,
"POL","LIFEEXP","TOT","YR","A","1972",70.7,
"POL","LIFEEXP","TOT","YR","A","1973",70.7,
"POL","LIFEEXP","TOT","YR","A","1974",71.2,
"POL","LIFEEXP","TOT","YR","A","1975",70.6,
"POL","LIFEEXP","TOT","YR","A","1976",70.7,
"POL","LIFEEXP","TOT","YR","A","1977",70.5,
"POL","LIFEEXP","TOT","YR","A","1978",70.4,
"POL","LIFEEXP","TOT","YR","A","1979",70.9,
"POL","LIFEEXP","TOT","YR","A","1980",70.2,
"POL","LIFEEXP","TOT","YR","A","1981",71.2,
"POL","LIFEEXP","TOT","YR","A","1982",71.2,
"POL","LIFEEXP","TOT","YR","A","1983",71.1,
"POL","LIFEEXP","TOT","YR","A","1984",70.9,
"POL","LIFEEXP","TOT","YR","A","1985",71.1,
"POL","LIFEEXP","TOT","YR","A","1986",71,
"POL","LIFEEXP","TOT","YR","A","1987",71.5,
"POL","LIFEEXP","TOT","YR","A","1988",71.5,
"POL","LIFEEXP","TOT","YR","A","1989",71.2,
"POL","LIFEEXP","TOT","YR","A","1990",70.7,
"POL","LIFEEXP","TOT","YR","A","1991",70.4,
"POL","LIFEEXP","TOT","YR","A","1992",71,
"POL","LIFEEXP","TOT","YR","A","1993",71.5,
"POL","LIFEEXP","TOT","YR","A","1994",71.8,
"POL","LIFEEXP","TOT","YR","A","1995",72,
"POL","LIFEEXP","TOT","YR","A","1996",72.3,
"POL","LIFEEXP","TOT","YR","A","1997",72.7,
"POL","LIFEEXP","TOT","YR","A","1998",73.1,
"POL","LIFEEXP","TOT","YR","A","1999",73.1,
"POL","LIFEEXP","TOT","YR","A","2000",73.8,"B"
"POL","LIFEEXP","TOT","YR","A","2001",74.2,
"POL","LIFEEXP","TOT","YR","A","2002",74.5,
"POL","LIFEEXP","TOT","YR","A","2003",74.7,
"POL","LIFEEXP","TOT","YR","A","2004",74.9,
"POL","LIFEEXP","TOT","YR","A","2005",75,
"POL","LIFEEXP","TOT","YR","A","2006",75.3,
"POL","LIFEEXP","TOT","YR","A","2007",75.4,
"POL","LIFEEXP","TOT","YR","A","2008",75.6,
"POL","LIFEEXP","TOT","YR","A","2009",75.9,"B"
"POL","LIFEEXP","TOT","YR","A","2010",76.4,
"POL","LIFEEXP","TOT","YR","A","2011",76.8,
"POL","LIFEEXP","TOT","YR","A","2012",76.9,
"POL","LIFEEXP","TOT","YR","A","2013",77.1,
"POL","LIFEEXP","TOT","YR","A","2014",77.8,
"POL","LIFEEXP","TOT","YR","A","2015",77.5,
"POL","LIFEEXP","TOT","YR","A","2016",78,
"POL","LIFEEXP","TOT","YR","A","2017",77.8,
"POL","LIFEEXP","TOT","YR","A","2018",77.7,
"POL","LIFEEXP","TOT","YR","A","2019",78,
"POL","LIFEEXP","TOT","YR","A","2020",76.5,
"POL","LIFEEXP","TOT","YR","A","2021",75.6,
"PRT","LIFEEXP","TOT","YR","A","1970",66.7,
"PRT","LIFEEXP","TOT","YR","A","1971",66.4,
"PRT","LIFEEXP","TOT","YR","A","1972",68.4,
"PRT","LIFEEXP","TOT","YR","A","1973",67.6,
"PRT","LIFEEXP","TOT","YR","A","1974",68.2,
"PRT","LIFEEXP","TOT","YR","A","1975",68.4,
"PRT","LIFEEXP","TOT","YR","A","1976",69,
"PRT","LIFEEXP","TOT","YR","A","1977",70.1,
"PRT","LIFEEXP","TOT","YR","A","1978",70.5,
"PRT","LIFEEXP","TOT","YR","A","1979",71.3,
"PRT","LIFEEXP","TOT","YR","A","1980",71.5,
"PRT","LIFEEXP","TOT","YR","A","1981",71.8,
"PRT","LIFEEXP","TOT","YR","A","1982",72.5,
"PRT","LIFEEXP","TOT","YR","A","1983",72.4,
"PRT","LIFEEXP","TOT","YR","A","1984",72.7,
"PRT","LIFEEXP","TOT","YR","A","1985",73,
"PRT","LIFEEXP","TOT","YR","A","1986",73.4,
"PRT","LIFEEXP","TOT","YR","A","1987",73.8,
"PRT","LIFEEXP","TOT","YR","A","1988",73.8,
"PRT","LIFEEXP","TOT","YR","A","1989",74.4,
"PRT","LIFEEXP","TOT","YR","A","1990",74.1,
"PRT","LIFEEXP","TOT","YR","A","1991",74.1,
"PRT","LIFEEXP","TOT","YR","A","1992",74.7,
"PRT","LIFEEXP","TOT","YR","A","1993",74.6,
"PRT","LIFEEXP","TOT","YR","A","1994",75.5,
"PRT","LIFEEXP","TOT","YR","A","1995",75.4,
"PRT","LIFEEXP","TOT","YR","A","1996",75.3,
"PRT","LIFEEXP","TOT","YR","A","1997",75.8,
"PRT","LIFEEXP","TOT","YR","A","1998",76,
"PRT","LIFEEXP","TOT","YR","A","1999",76.2,
"PRT","LIFEEXP","TOT","YR","A","2000",76.8,
"PRT","LIFEEXP","TOT","YR","A","2001",77.2,
"PRT","LIFEEXP","TOT","YR","A","2002",77.4,
"PRT","LIFEEXP","TOT","YR","A","2003",77.5,
"PRT","LIFEEXP","TOT","YR","A","2004",78.4,
"PRT","LIFEEXP","TOT","YR","A","2005",78.2,
"PRT","LIFEEXP","TOT","YR","A","2006",79,
"PRT","LIFEEXP","TOT","YR","A","2007",79.3,
"PRT","LIFEEXP","TOT","YR","A","2008",79.5,
"PRT","LIFEEXP","TOT","YR","A","2009",79.7,
"PRT","LIFEEXP","TOT","YR","A","2010",80.1,
"PRT","LIFEEXP","TOT","YR","A","2011",80.7,
"PRT","LIFEEXP","TOT","YR","A","2012",80.6,
"PRT","LIFEEXP","TOT","YR","A","2013",80.9,
"PRT","LIFEEXP","TOT","YR","A","2014",81.3,
"PRT","LIFEEXP","TOT","YR","A","2015",81.3,
"PRT","LIFEEXP","TOT","YR","A","2016",81.3,
"PRT","LIFEEXP","TOT","YR","A","2017",81.6,
"PRT","LIFEEXP","TOT","YR","A","2018",81.5,
"PRT","LIFEEXP","TOT","YR","A","2019",81.9,
"PRT","LIFEEXP","TOT","YR","A","2020",81.1,
"PRT","LIFEEXP","TOT","YR","A","2021",81.2,
"SVK","LIFEEXP","TOT","YR","A","1970",69.8,
"SVK","LIFEEXP","TOT","YR","A","1971",69.9,
"SVK","LIFEEXP","TOT","YR","A","1972",70.3,
"SVK","LIFEEXP","TOT","YR","A","1973",70,
"SVK","LIFEEXP","TOT","YR","A","1974",70.2,
"SVK","LIFEEXP","TOT","YR","A","1975",70.3,
"SVK","LIFEEXP","TOT","YR","A","1976",70.5,
"SVK","LIFEEXP","TOT","YR","A","1977",70.4,
"SVK","LIFEEXP","TOT","YR","A","1978",70.5,
"SVK","LIFEEXP","TOT","YR","A","1979",70.8,
"SVK","LIFEEXP","TOT","YR","A","1980",70.4,
"SVK","LIFEEXP","TOT","YR","A","1981",70.7,
"SVK","LIFEEXP","TOT","YR","A","1982",70.9,
"SVK","LIFEEXP","TOT","YR","A","1983",70.6,
"SVK","LIFEEXP","TOT","YR","A","1984",70.8,
"SVK","LIFEEXP","TOT","YR","A","1985",70.9,
"SVK","LIFEEXP","TOT","YR","A","1986",71.1,
"SVK","LIFEEXP","TOT","YR","A","1987",71.3,
"SVK","LIFEEXP","TOT","YR","A","1988",71.4,
"SVK","LIFEEXP","TOT","YR","A","1989",71.2,
"SVK","LIFEEXP","TOT","YR","A","1990",71.1,
"SVK","LIFEEXP","TOT","YR","A","1991",71.1,
"SVK","LIFEEXP","TOT","YR","A","1992",71.5,
"SVK","LIFEEXP","TOT","YR","A","1993",72,
"SVK","LIFEEXP","TOT","YR","A","1994",72.5,
"SVK","LIFEEXP","TOT","YR","A","1995",72.4,
"SVK","LIFEEXP","TOT","YR","A","1996",72.9,
"SVK","LIFEEXP","TOT","YR","A","1997",72.9,
"SVK","LIFEEXP","TOT","YR","A","1998",72.8,
"SVK","LIFEEXP","TOT","YR","A","1999",73.2,
"SVK","LIFEEXP","TOT","YR","A","2000",73.3,
"SVK","LIFEEXP","TOT","YR","A","2001",73.6,
"SVK","LIFEEXP","TOT","YR","A","2002",73.8,
"SVK","LIFEEXP","TOT","YR","A","2003",73.8,
"SVK","LIFEEXP","TOT","YR","A","2004",74.2,
"SVK","LIFEEXP","TOT","YR","A","2005",74.1,
"SVK","LIFEEXP","TOT","YR","A","2006",74.5,
"SVK","LIFEEXP","TOT","YR","A","2007",74.6,
"SVK","LIFEEXP","TOT","YR","A","2008",74.9,
"SVK","LIFEEXP","TOT","YR","A","2009",75.3,
"SVK","LIFEEXP","TOT","YR","A","2010",75.6,
"SVK","LIFEEXP","TOT","YR","A","2011",76.1,
"SVK","LIFEEXP","TOT","YR","A","2012",76.3,
"SVK","LIFEEXP","TOT","YR","A","2013",76.6,
"SVK","LIFEEXP","TOT","YR","A","2014",77,
"SVK","LIFEEXP","TOT","YR","A","2015",76.7,
"SVK","LIFEEXP","TOT","YR","A","2016",77.3,
"SVK","LIFEEXP","TOT","YR","A","2017",77.3,
"SVK","LIFEEXP","TOT","YR","A","2018",77.4,
"SVK","LIFEEXP","TOT","YR","A","2019",77.8,
"SVK","LIFEEXP","TOT","YR","A","2020",77,
"SVK","LIFEEXP","TOT","YR","A","2021",74.8,
"ESP","LIFEEXP","TOT","YR","A","1970",72,
"ESP","LIFEEXP","TOT","YR","A","1975",73.4,
"ESP","LIFEEXP","TOT","YR","A","1976",73.7,
"ESP","LIFEEXP","TOT","YR","A","1977",74.2,
"ESP","LIFEEXP","TOT","YR","A","1978",74.4,
"ESP","LIFEEXP","TOT","YR","A","1979",75,
"ESP","LIFEEXP","TOT","YR","A","1980",75.5,
"ESP","LIFEEXP","TOT","YR","A","1981",75.7,
"ESP","LIFEEXP","TOT","YR","A","1982",76.3,
"ESP","LIFEEXP","TOT","YR","A","1983",76.1,
"ESP","LIFEEXP","TOT","YR","A","1984",76.4,
"ESP","LIFEEXP","TOT","YR","A","1985",76.4,
"ESP","LIFEEXP","TOT","YR","A","1986",76.7,
"ESP","LIFEEXP","TOT","YR","A","1987",76.9,
"ESP","LIFEEXP","TOT","YR","A","1988",76.9,
"ESP","LIFEEXP","TOT","YR","A","1989",77,
"ESP","LIFEEXP","TOT","YR","A","1990",76.9,
"ESP","LIFEEXP","TOT","YR","A","1991",77.1,
"ESP","LIFEEXP","TOT","YR","A","1992",77.6,
"ESP","LIFEEXP","TOT","YR","A","1993",77.7,
"ESP","LIFEEXP","TOT","YR","A","1994",78,
"ESP","LIFEEXP","TOT","YR","A","1995",78.1,
"ESP","LIFEEXP","TOT","YR","A","1996",78.3,
"ESP","LIFEEXP","TOT","YR","A","1997",78.8,
"ESP","LIFEEXP","TOT","YR","A","1998",78.8,
"ESP","LIFEEXP","TOT","YR","A","1999",78.8,
"ESP","LIFEEXP","TOT","YR","A","2000",79.3,
"ESP","LIFEEXP","TOT","YR","A","2001",79.8,
"ESP","LIFEEXP","TOT","YR","A","2002",79.8,
"ESP","LIFEEXP","TOT","YR","A","2003",79.7,
"ESP","LIFEEXP","TOT","YR","A","2004",80.4,
"ESP","LIFEEXP","TOT","YR","A","2005",80.3,
"ESP","LIFEEXP","TOT","YR","A","2006",81.1,
"ESP","LIFEEXP","TOT","YR","A","2007",81.1,
"ESP","LIFEEXP","TOT","YR","A","2008",81.5,
"ESP","LIFEEXP","TOT","YR","A","2009",81.9,
"ESP","LIFEEXP","TOT","YR","A","2010",82.4,
"ESP","LIFEEXP","TOT","YR","A","2011",82.6,
"ESP","LIFEEXP","TOT","YR","A","2012",82.5,
"ESP","LIFEEXP","TOT","YR","A","2013",83.2,
"ESP","LIFEEXP","TOT","YR","A","2014",83.3,
"ESP","LIFEEXP","TOT","YR","A","2015",83,
"ESP","LIFEEXP","TOT","YR","A","2016",83.5,
"ESP","LIFEEXP","TOT","YR","A","2017",83.4,
"ESP","LIFEEXP","TOT","YR","A","2018",83.5,
"ESP","LIFEEXP","TOT","YR","A","2019",84,
"ESP","LIFEEXP","TOT","YR","A","2020",82.4,
"ESP","LIFEEXP","TOT","YR","A","2021",83.3,
"SWE","LIFEEXP","TOT","YR","A","1970",74.7,
"SWE","LIFEEXP","TOT","YR","A","1971",74.7,
"SWE","LIFEEXP","TOT","YR","A","1972",74.8,
"SWE","LIFEEXP","TOT","YR","A","1973",74.9,
"SWE","LIFEEXP","TOT","YR","A","1974",75,
"SWE","LIFEEXP","TOT","YR","A","1975",75,
"SWE","LIFEEXP","TOT","YR","A","1976",75,
"SWE","LIFEEXP","TOT","YR","A","1977",75.5,
"SWE","LIFEEXP","TOT","YR","A","1978",75.5,
"SWE","LIFEEXP","TOT","YR","A","1979",75.6,
"SWE","LIFEEXP","TOT","YR","A","1980",75.8,
"SWE","LIFEEXP","TOT","YR","A","1981",76.1,
"SWE","LIFEEXP","TOT","YR","A","1982",76.4,
"SWE","LIFEEXP","TOT","YR","A","1983",76.7,
"SWE","LIFEEXP","TOT","YR","A","1984",76.9,
"SWE","LIFEEXP","TOT","YR","A","1985",76.8,
"SWE","LIFEEXP","TOT","YR","A","1986",77,
"SWE","LIFEEXP","TOT","YR","A","1987",77.2,
"SWE","LIFEEXP","TOT","YR","A","1988",77.1,
"SWE","LIFEEXP","TOT","YR","A","1989",77.8,
"SWE","LIFEEXP","TOT","YR","A","1990",77.7,
"SWE","LIFEEXP","TOT","YR","A","1991",77.8,
"SWE","LIFEEXP","TOT","YR","A","1992",78.2,
"SWE","LIFEEXP","TOT","YR","A","1993",78.2,
"SWE","LIFEEXP","TOT","YR","A","1994",78.9,
"SWE","LIFEEXP","TOT","YR","A","1995",79,
"SWE","LIFEEXP","TOT","YR","A","1996",79.2,
"SWE","LIFEEXP","TOT","YR","A","1997",79.4,
"SWE","LIFEEXP","TOT","YR","A","1998",79.5,
"SWE","LIFEEXP","TOT","YR","A","1999",79.6,
"SWE","LIFEEXP","TOT","YR","A","2000",79.8,
"SWE","LIFEEXP","TOT","YR","A","2001",79.9,
"SWE","LIFEEXP","TOT","YR","A","2002",80,
"SWE","LIFEEXP","TOT","YR","A","2003",80.3,
"SWE","LIFEEXP","TOT","YR","A","2004",80.7,
"SWE","LIFEEXP","TOT","YR","A","2005",80.7,
"SWE","LIFEEXP","TOT","YR","A","2006",81,
"SWE","LIFEEXP","TOT","YR","A","2007",81.1,
"SWE","LIFEEXP","TOT","YR","A","2008",81.3,
"SWE","LIFEEXP","TOT","YR","A","2009",81.5,
"SWE","LIFEEXP","TOT","YR","A","2010",81.6,
"SWE","LIFEEXP","TOT","YR","A","2011",81.9,
"SWE","LIFEEXP","TOT","YR","A","2012",81.8,
"SWE","LIFEEXP","TOT","YR","A","2013",82,
"SWE","LIFEEXP","TOT","YR","A","2014",82.3,
"SWE","LIFEEXP","TOT","YR","A","2015",82.2,
"SWE","LIFEEXP","TOT","YR","A","2016",82.4,
"SWE","LIFEEXP","TOT","YR","A","2017",82.5,
"SWE","LIFEEXP","TOT","YR","A","2018",82.6,
"SWE","LIFEEXP","TOT","YR","A","2019",83.2,
"SWE","LIFEEXP","TOT","YR","A","2020",82.4,
"SWE","LIFEEXP","TOT","YR","A","2021",83.2,
"CHE","LIFEEXP","TOT","YR","A","1970",73.2,
"CHE","LIFEEXP","TOT","YR","A","1971",73.3,
"CHE","LIFEEXP","TOT","YR","A","1972",73.8,
"CHE","LIFEEXP","TOT","YR","A","1973",74.1,
"CHE","LIFEEXP","TOT","YR","A","1974",74.5,
"CHE","LIFEEXP","TOT","YR","A","1975",74.9,
"CHE","LIFEEXP","TOT","YR","A","1976",75,
"CHE","LIFEEXP","TOT","YR","A","1977",75.5,
"CHE","LIFEEXP","TOT","YR","A","1978",75.4,
"CHE","LIFEEXP","TOT","YR","A","1979",75.7,
"CHE","LIFEEXP","TOT","YR","A","1980",75.7,
